balanced_acc,precision,recall,f1,roc_auc,pr_auc,model,split,slice_col,slice_val,n
0.7867602657004831,0.8277027027027027,0.8506944444444444,0.839041095890411,0.8741979921497585,0.9051847364661857,HGB,val,is_censored,1,472
0.8075246132208158,0.8438356164383561,0.8555555555555555,0.8496551724137931,0.8907466010314112,0.9129320930999065,HGB,val,too_sparse,0,597
0.8075246132208158,0.8438356164383561,0.8555555555555555,0.8496551724137931,0.8907466010314112,0.9129320930999065,HGB,val,low_resolution,0,597
0.8323529411764706,0.8689024390243902,0.8333333333333334,0.8507462686567165,0.9137369567710125,0.9311677721710006,HGB,test,overall,all,597
1.0,1.0,1.0,1.0,,,HGB,test,source_type,lab,60
0.8146224447225698,0.8395522388059702,0.7978723404255319,0.8181818181818181,0.8954665554164929,0.8920761151616149,HGB,test,source_type,synthetic,537
0.6860294117647059,0.7631578947368421,0.725,0.7435897435897436,0.7401960784313726,0.8273271643043589,HGB,test,train_horizon,8.0,131
0.823634859349145,0.863013698630137,0.8513513513513513,0.8571428571428572,0.9098179812465527,0.9332740361363876,HGB,test,train_horizon,10.0,123
0.8412698412698413,0.8260869565217391,0.9047619047619048,0.8636363636363636,0.9282774838330394,0.9347983711637791,HGB,test,train_horizon,12.0,117
0.9119013062409289,0.9655172413793104,0.8615384615384616,0.9105691056910569,0.9738751814223512,0.9803832568928819,HGB,test,train_horizon,14.5,118
0.9145833333333333,0.9807692307692307,0.85,0.9107142857142857,0.9704861111111112,0.9794180474380026,HGB,test,train_horizon,16.0,108
0.9145833333333333,0.9807692307692307,0.85,0.9107142857142857,0.9704861111111112,0.9794180474380026,HGB,test,is_censored,0,108
0.8134443416589577,0.8478260869565217,0.8297872340425532,0.8387096774193549,0.8989961284133348,0.9210229666679133,HGB,test,is_censored,1,489
0.8323529411764706,0.8689024390243902,0.8333333333333334,0.8507462686567165,0.9137369567710125,0.9311677721710006,HGB,test,too_sparse,0,597
0.8323529411764706,0.8689024390243902,0.8333333333333334,0.8507462686567165,0.9137369567710125,0.9311677721710006,HGB,test,low_resolution,0,597
